advertiser_id,campaign_id,date,impressions,clicks,installs,cost_micros
4,190,2018-02-04,25752,509,59,473370000
4,190,2018-02-05,92189,1456,116,1354080000
4,191,2018-04-29,61479,2355,135,2025300000
4,191,2018-04-30,43846,947,87,814420000
4,191,2018-05-01,39264,304,36,261440000
4,191,2018-05-02,66561,356,32,306160000
4,191,2018-05-03,29049,887,99,762820000
4,191,2018-05-04,9374,435,26,374100000
4,191,2018-05-05,865,19,2,16340000
4,191,2018-05-06,64570,2853,364,2453580000
4,191,2018-05-07,28934,1317,123,1132620000
4,191,2018-05-08,59889,2304,130,1981440000
4,191,2018-05-09,35062,907,91,780020000
4,191,2018-05-10,44839,1763,90,1516180000
4,191,2018-05-11,93888,4191,443,3604260000
4,191,2018-05-12,1762,61,7,52460000
4,191,2018-05-13,53622,2182,289,1876520000
4,191,2018-05-14,34931,1444,79,1241840000
4,191,2018-05-15,58163,2149,280,1848140000
4,191,2018-05-16,30668,764,90,657040000
4,191,2018-05-17,97152,4198,544,3610280000
4,191,2018-05-18,62828,1358,76,1167880000
4,191,2018-05-19,7447,122,15,104920000
4,191,2018-05-20,7832,181,21,155660000
4,191,2018-05-21,46518,1499,215,1289140000
4,191,2018-05-22,32884,1319,158,1134340000
4,191,2018-05-23,56598,1074,153,923640000
4,191,2018-05-24,28847,1429,129,1228940000
4,191,2018-05-25,83266,1321,162,1136060000
4,192,2018-01-30,90940,2105,118,1178800000
4,192,2018-01-31,74189,1893,112,1060080000
4,192,2018-02-01,54646,2051,292,1148560000
4,192,2018-02-02,90365,2462,232,1378720000
4,192,2018-02-03,90897,3511,483,1966160000
4,192,2018-02-04,65032,988,109,553280000
4,192,2018-02-05,87159,1798,236,1006880000
4,192,2018-02-06,9671,358,36,200480000
4,192,2018-02-07,45047,1969,146,1102640000
4,192,2018-02-08,52247,2205,261,1234800000
4,192,2018-02-09,12376,117,17,65520000
4,192,2018-02-10,48360,1822,106,1020320000
4,192,2018-02-11,54251,1662,203,930720000
4,192,2018-02-12,71382,2329,226,1304240000
4,192,2018-02-13,61516,978,123,547680000
4,192,2018-02-14,90849,2515,372,1408400000
4,192,2018-02-15,21638,721,62,403760000
4,192,2018-02-16,79678,1879,202,1052240000
4,193,2018-11-15,45175,1390,137,792300000
4,193,2018-11-16,45473,1101,81,627570000
4,193,2018-11-17,5948,231,17,131670000
4,193,2018-11-18,73387,1909,162,1088130000
4,193,2018-11-19,13718,132,19,75240000
4,193,2018-11-20,61854,2517,344,1434690000
4,193,2018-11-21,17162,166,9,94620000
4,193,2018-11-22,26267,778,99,443460000
4,193,2018-11-23,11810,134,14,76380000
4,193,2018-11-24,47116,1244,98,709080000
4,193,2018-11-25,16882,592,60,337440000
4,193,2018-11-26,18995,99,6,56430000
4,193,2018-11-27,32660,1474,114,840180000
4,193,2018-11-28,55589,394,34,224580000
4,193,2018-11-29,72903,2916,410,1662120000
4,193,2018-11-30,8887,144,16,82080000
4,193,2018-12-01,83498,1766,250,1006620000
4,193,2018-12-02,59383,1422,99,810540000
4,193,2018-12-03,20489,278,28,158460000
4,193,2018-12-04,58604,2907,256,1656990000
4,193,2018-12-05,77073,3685,532,2100450000
4,193,2018-12-06,75767,3259,424,1857630000
4,193,2018-12-07,85068,2768,323,1577760000
4,193,2018-12-08,93195,2963,152,1688910000
4,193,2018-12-09,50066,876,99,499320000
4,193,2018-12-10,21229,807,66,459990000
4,194,2018-04-30,48743,2283,150,799050000
4,194,2018-05-01,94616,2925,294,1023750000
4,194,2018-05-02,93087,3606,383,1262100000
4,194,2018-05-03,56249,837,115,292950000
4,194,2018-05-04,73315,1782,256,623700000
4,194,2018-05-05,67550,2987,301,1045450000
4,194,2018-05-06,78567,1609,227,563150000
4,194,2018-05-07,13924,166,9,58100000
4,194,2018-05-08,65865,2582,215,903700000
4,194,2018-05-09,2611,70,6,24500000
4,194,2018-05-10,9398,438,50,153300000
4,194,2018-05-11,30200,215,20,75250000
4,194,2018-05-12,78987,1222,145,427700000
4,195,2018-03-11,82056,778,54,1641120000
4,195,2018-03-12,14453,231,27,289060000
4,195,2018-03-13,29074,880,51,581480000
4,195,2018-03-14,67043,1506,203,1340860000
4,195,2018-03-15,32009,1389,208,640180000
4,195,2018-03-16,50564,370,43,1011280000
4,195,2018-03-17,89073,1654,162,1781460000
4,195,2018-03-18,36635,1355,186,732700000
4,195,2018-03-19,47020,1916,278,940400000
4,195,2018-03-20,4530,167,21,90600000
4,195,2018-03-21,95116,2700,359,1902320000
4,195,2018-03-22,34259,752,111,685180000
4,195,2018-03-23,8603,84,5,172060000
4,195,2018-03-24,22146,357,29,442920000
4,195,2018-03-25,96795,491,31,1935900000
4,195,2018-03-26,60982,2865,165,1219640000
4,195,2018-03-27,49982,822,88,999640000
4,195,2018-03-28,3950,71,8,79000000
4,195,2018-03-29,24197,574,48,483940000
4,195,2018-03-30,59003,2541,182,1180060000
4,195,2018-03-31,58216,1892,106,1164320000
4,196,2018-01-31,71222,1202,116,745240000
4,196,2018-02-01,64225,2150,137,1333000000
4,196,2018-02-02,77611,1455,105,902100000
4,196,2018-02-03,93016,3551,375,2201620000
4,196,2018-02-04,66254,1711,191,1060820000
4,196,2018-02-05,17535,866,65,536920000
4,196,2018-02-06,63423,967,76,599540000
4,196,2018-02-07,74314,3191,223,1978420000
4,196,2018-02-08,855,17,3,10540000
4,196,2018-02-09,58178,950,52,589000000
4,196,2018-02-10,89073,1863,186,1155060000
4,196,2018-02-11,70448,2876,327,1783120000
4,196,2018-02-12,40643,494,54,306280000
4,196,2018-02-13,6002,103,11,63860000
4,196,2018-02-14,8865,79,8,48980000
4,196,2018-02-15,85646,2327,170,1442740000
4,196,2018-02-16,41760,1018,68,631160000
4,196,2018-02-17,9134,246,21,152520000
4,196,2018-02-18,46860,977,127,605740000
4,196,2018-02-19,11654,168,10,104160000
4,196,2018-02-20,18054,690,36,427800000
4,197,2018-01-16,7090,236,19,231280000
4,197,2018-01-17,88923,1545,190,1514100000
4,197,2018-01-18,57945,1435,135,1406300000
4,197,2018-01-19,27094,873,73,855540000
4,197,2018-01-20,31052,1453,174,1423940000
4,197,2018-01-21,89266,4045,415,3964100000
4,197,2018-01-22,55651,2746,261,2691080000
4,197,2018-01-23,97407,3053,168,2991940000
4,197,2018-01-24,36532,1459,210,1429820000
4,197,2018-01-25,43605,1845,184,1808100000
4,197,2018-01-26,61481,678,91,664440000
4,197,2018-01-27,48168,1880,221,1842400000
4,197,2018-01-28,53208,591,53,579180000
4,197,2018-01-29,47061,1333,106,1306340000
4,197,2018-01-30,95590,2401,328,2352980000
4,197,2018-01-31,97297,2803,390,2746940000
4,197,2018-02-01,78968,928,127,909440000
4,197,2018-02-02,80354,1816,168,1779680000
4,197,2018-02-03,48339,1279,101,1253420000
4,197,2018-02-04,67337,2207,186,2162860000
4,197,2018-02-05,26354,1078,148,1056440000
4,197,2018-02-06,63081,2198,212,2154040000
4,198,2018-11-14,18025,745,83,473930000
4,198,2018-11-15,94010,4182,272,1553120000
4,198,2018-11-16,51317,2220,319,1821490000
4,198,2018-11-17,48700,715,40,228400000
4,198,2018-11-18,72157,1146,104,593840000
4,198,2018-11-19,97248,1079,125,713750000
4,198,2018-11-20,473,3,0,0
4,198,2018-11-21,35588,824,82,468220000
4,198,2018-11-22,65540,374,28,159880000
4,198,2018-11-23,494,12,2,11420000
4,198,2018-11-24,66801,365,38,216980000
4,198,2018-11-25,64263,1560,216,1233360000
4,198,2018-11-26,27678,367,55,314050000
4,198,2018-11-27,56184,523,27,154170000
4,198,2018-11-28,69447,1705,137,782270000
4,198,2018-11-29,60760,953,96,548160000
4,198,2018-11-30,52303,2448,353,2015630000
4,198,2018-12-01,47205,1980,182,1039220000
4,198,2018-12-02,87138,1974,101,576710000
4,198,2018-12-03,26411,198,17,97070000
4,198,2018-12-04,43642,1363,139,793690000
4,198,2018-12-05,73719,1425,103,588130000
4,198,2018-12-06,76934,1473,84,479640000
4,198,2018-12-07,9378,64,5,28550000
4,198,2018-12-08,34400,1234,80,456800000
4,198,2018-12-09,34662,287,30,171300000
4,198,2018-12-10,1917,61,5,28550000
4,199,2018-01-25,74614,2318,267,1390800000
4,199,2018-01-26,39980,641,43,384600000
4,199,2018-01-27,52738,962,90,577200000
4,199,2018-01-28,42150,1518,92,910800000
4,199,2018-01-29,1235,25,2,15000000
4,199,2018-01-30,20091,767,65,460200000
4,199,2018-01-31,21427,547,47,328200000
4,199,2018-02-01,42807,429,53,257400000
4,199,2018-02-02,51822,1590,169,954000000
4,199,2018-02-03,37555,983,82,589800000
4,199,2018-02-04,82388,3563,450,2137800000
4,199,2018-02-05,18571,858,101,514800000
4,199,2018-02-06,11364,417,27,250200000
4,199,2018-02-07,70701,3400,255,2040000000
4,199,2018-02-08,42512,1071,71,642600000
4,199,2018-02-09,70236,366,38,219600000
4,199,2018-02-10,98410,3445,249,2067000000
4,199,2018-02-11,60218,2893,275,1735800000
4,199,2018-02-12,9363,66,9,39600000
4,199,2018-02-13,22838,899,64,539400000
4,199,2018-02-14,37367,764,40,458400000
4,199,2018-02-15,52419,1843,270,1105800000
4,199,2018-02-16,61964,2022,213,1213200000
4,200,2018-05-25,95619,4577,485,2975050000
4,200,2018-05-26,77655,2221,321,1443650000
4,200,2018-05-27,45687,1010,128,656500000
4,200,2018-05-28,54661,2325,181,1511250000
4,200,2018-05-29,73215,854,69,555100000
4,200,2018-05-30,72329,1421,88,923650000
4,200,2018-05-31,47046,1716,146,1115400000
4,201,2018-09-18,96963,841,78,555060000
4,201,2018-09-19,46810,453,66,298980000
4,201,2018-09-20,17779,717,64,473220000
4,201,2018-09-21,22014,339,36,223740000
4,201,2018-09-22,84687,1210,92,798600000
4,201,2018-09-23,51800,1964,269,1296240000
4,202,2018-05-08,99374,4141,374,2981220000
4,202,2018-05-09,52503,2016,153,1575090000
4,202,2018-05-10,81279,1072,108,2438370000
4,202,2018-05-11,22643,1039,148,679290000
4,202,2018-05-12,74265,1836,260,2227950000
4,202,2018-05-13,73476,858,112,2204280000
4,202,2018-05-14,11146,551,67,334380000
4,202,2018-05-15,93370,1967,190,2801100000
4,202,2018-05-16,37931,731,71,1137930000
4,202,2018-05-17,60973,585,64,1829190000
4,202,2018-05-18,18962,113,7,568860000
4,202,2018-05-19,47191,2278,259,1415730000
4,202,2018-05-20,75590,1219,136,2267700000
4,202,2018-05-21,73690,2324,338,2210700000
4,202,2018-05-22,13236,84,10,397080000
4,202,2018-05-23,36972,1701,94,1109160000
4,202,2018-05-24,73505,750,102,2205150000
4,202,2018-05-25,87702,1450,173,2631060000
4,202,2018-05-26,72214,3010,301,2166420000
4,202,2018-05-27,30602,687,90,918060000
4,202,2018-05-28,98154,2187,303,2944620000
4,202,2018-05-29,35474,806,53,1064220000
4,202,2018-05-30,59815,2543,166,1794450000
4,202,2018-05-31,66540,2940,423,1996200000
4,202,2018-06-01,37463,1833,198,1123890000
4,202,2018-06-02,53284,1321,197,1598520000
4,202,2018-06-03,59268,906,56,1778040000
4,203,2018-05-05,844,41,3,16880000
4,203,2018-05-06,79269,3202,251,1585380000
4,203,2018-05-07,18294,118,11,365880000
4,203,2018-05-08,29600,1114,73,592000000
4,203,2018-05-09,72690,1477,135,1453800000
4,203,2018-05-10,58245,988,129,1164900000
4,203,2018-05-11,72501,2214,203,1450020000
4,203,2018-05-12,61046,943,70,1220920000
4,203,2018-05-13,24160,1161,117,483200000
4,203,2018-05-14,9945,413,49,198900000
4,203,2018-05-15,53988,1479,158,1079760000
4,203,2018-05-16,96312,4062,474,1926240000
4,203,2018-05-17,81855,2916,170,1637100000
4,204,2018-12-29,93663,2862,190,1873260000
4,204,2018-12-30,13694,598,49,273880000
4,204,2018-12-31,46741,1498,199,934820000
4,205,2018-05-16,10642,141,19,66270000
4,205,2018-05-17,34003,1209,131,568230000
4,205,2018-05-18,42137,1052,56,494440000
4,205,2018-05-19,77130,1910,260,897700000
4,205,2018-05-20,40041,776,55,364720000
4,205,2018-05-21,87535,2503,140,1176410000
4,205,2018-05-22,98994,2710,153,1273700000
4,205,2018-05-23,17991,725,99,340750000
4,205,2018-05-24,99886,4868,360,2287960000
4,205,2018-05-25,58080,1757,143,825790000
4,206,2018-09-04,35704,1027,52,290160000
4,206,2018-09-05,22749,1027,91,507780000
4,206,2018-09-06,57902,899,86,479880000
4,206,2018-09-07,6912,258,23,128340000
4,206,2018-09-08,98215,4056,352,1964160000
4,206,2018-09-09,77974,3386,306,1707480000
4,206,2018-09-10,27045,906,58,323640000
4,206,2018-09-11,47875,1124,96,535680000
4,206,2018-09-12,90887,4154,545,3041100000
4,206,2018-09-13,67442,3322,286,1595880000
4,206,2018-09-14,6603,158,9,50220000
4,206,2018-09-15,20318,619,60,334800000
4,206,2018-09-16,62936,543,55,306900000
4,206,2018-09-17,91747,685,44,245520000
4,206,2018-09-18,79037,3074,292,1629360000
4,206,2018-09-19,7951,391,50,279000000
4,206,2018-09-20,67967,2299,129,719820000
4,206,2018-09-21,77686,2818,153,853740000
4,206,2018-09-22,26418,888,115,641700000
4,206,2018-09-23,55626,472,49,273420000
4,206,2018-09-24,23808,1006,62,345960000
4,206,2018-09-25,23479,406,44,245520000
4,206,2018-09-26,96840,1751,205,1143900000
4,206,2018-09-27,68514,572,62,345960000
4,206,2018-09-28,33694,832,102,569160000
4,206,2018-09-29,56044,2410,312,1740960000
4,206,2018-09-30,55899,2375,236,1316880000
4,206,2018-10-01,20788,514,56,312480000
4,206,2018-10-02,98361,3683,349,1947420000
4,206,2018-10-03,92046,3976,199,1110420000
4,207,2018-03-13,17573,427,24,345870000
4,207,2018-03-14,29318,1266,125,1025460000
4,207,2018-03-15,81144,2988,431,2420280000
4,207,2018-03-16,80245,1365,138,1105650000
4,207,2018-03-17,4077,27,2,21870000
4,207,2018-03-18,38967,902,93,730620000
4,207,2018-03-19,17250,166,9,134460000
4,207,2018-03-20,97617,712,83,576720000
4,207,2018-03-21,9628,242,29,196020000
4,207,2018-03-22,96257,4007,337,3245670000
4,207,2018-03-23,76488,3623,411,2934630000
4,207,2018-03-24,93021,500,43,405000000
4,207,2018-03-25,81940,2339,243,1894590000
4,207,2018-03-26,45930,1758,109,1423980000
4,207,2018-03-27,55036,469,43,379890000
4,207,2018-03-28,53022,929,47,752490000
4,207,2018-03-29,59924,693,90,561330000
4,207,2018-03-30,47016,966,115,782460000
4,207,2018-03-31,74406,2354,330,1906740000
4,207,2018-04-01,97862,1568,185,1270080000
4,208,2018-02-19,30662,470,64,451200000
4,208,2018-02-20,71002,820,66,787200000
4,208,2018-02-21,22632,523,61,502080000
4,208,2018-02-22,35792,1402,154,1345920000
4,208,2018-02-23,53705,2539,176,2437440000
4,208,2018-02-24,20757,476,53,456960000
4,208,2018-02-25,19194,243,24,233280000
4,208,2018-02-26,17831,579,66,555840000
4,208,2018-02-27,86933,3303,197,3170880000
4,208,2018-02-28,61312,2657,268,2550720000
4,208,2018-03-01,76612,2689,155,2581440000
4,208,2018-03-02,58013,750,58,720000000
4,208,2018-03-03,70887,3441,182,3303360000
4,208,2018-03-04,55672,521,40,500160000
4,208,2018-03-05,24953,160,17,153600000
4,208,2018-03-06,73723,711,36,682560000
4,208,2018-03-07,61554,801,42,768960000
4,208,2018-03-08,89856,2625,336,2520000000
4,208,2018-03-09,64745,2625,243,2520000000
4,209,2018-07-22,81236,3835,386,3758300000
4,209,2018-07-23,79075,2204,227,2159920000
4,209,2018-07-24,49094,877,119,859460000
4,209,2018-07-25,48765,1976,163,1936480000
4,209,2018-07-26,52458,1216,138,1191680000
4,209,2018-07-27,5623,248,25,243040000
4,209,2018-07-28,45974,1421,141,1392580000
4,209,2018-07-29,28056,418,35,409640000
4,209,2018-07-30,58362,1026,81,1005480000
4,209,2018-07-31,95252,2638,326,2585240000
4,209,2018-08-01,55797,660,39,646800000
4,209,2018-08-02,58278,952,69,932960000
4,209,2018-08-03,75044,3721,359,3646580000
4,209,2018-08-04,63410,2324,130,2277520000
4,210,2018-10-15,16967,230,34,227700000
4,210,2018-10-16,96730,2569,346,2543310000
4,210,2018-10-17,8882,440,65,435600000
4,210,2018-10-18,31309,1156,75,1144440000
4,210,2018-10-19,56013,1333,126,1319670000
4,210,2018-10-20,98919,1353,137,1339470000
4,210,2018-10-21,75065,3752,373,3714480000
4,210,2018-10-22,64880,2152,209,2130480000
4,210,2018-10-23,98217,1585,218,1569150000
4,210,2018-10-24,16634,93,7,92070000
4,210,2018-10-25,96927,3930,268,3890700000
4,211,2018-12-28,9142,179,25,273500000
4,211,2018-12-29,93724,2425,325,3555500000
4,211,2018-12-30,60897,2869,302,3303880000
4,211,2018-12-31,83132,2410,352,3850880000
4,212,2018-04-15,64198,1232,101,813120000
4,212,2018-04-16,79220,3288,366,2170080000
4,212,2018-04-17,87290,1701,237,1122660000
4,212,2018-04-18,83092,3114,421,2055240000
4,212,2018-04-19,83710,2007,258,1324620000
4,213,2018-11-27,31345,867,56,624240000
4,213,2018-11-28,5522,67,7,48240000
4,213,2018-11-29,41600,1826,159,1314720000
4,213,2018-11-30,37457,1613,167,1161360000
4,213,2018-12-01,9736,432,61,311040000
4,213,2018-12-02,35807,605,56,435600000
4,214,2018-06-13,16011,176,14,73780000
4,214,2018-06-14,95609,1230,136,716720000
4,214,2018-06-15,65893,1897,131,690370000
4,214,2018-06-16,45596,412,51,268770000
4,214,2018-06-17,76687,2321,190,1001300000
4,214,2018-06-18,88927,4308,581,3061870000
4,214,2018-06-19,5080,128,7,36890000
4,214,2018-06-20,83368,3791,345,1818150000
4,214,2018-06-21,19453,944,114,600780000
4,214,2018-06-22,21371,718,86,453220000
4,214,2018-06-23,60322,2467,332,1749640000
4,214,2018-06-24,23355,878,90,474300000
4,215,2018-06-18,25448,1216,114,508960000
4,215,2018-06-19,5430,222,24,108600000
4,215,2018-06-20,58134,932,53,1162680000
4,215,2018-06-21,37475,1507,182,749500000
4,215,2018-06-22,23102,661,77,462040000
4,215,2018-06-23,23924,411,32,478480000
4,215,2018-06-24,68502,1634,205,1370040000
4,215,2018-06-25,7526,163,24,150520000
4,215,2018-06-26,11726,158,11,234520000
4,215,2018-06-27,95379,1574,155,1907580000
4,215,2018-06-28,91449,943,64,1828980000
4,216,2018-08-16,43249,2153,292,1679000000
4,216,2018-08-17,386,14,1,5750000
4,216,2018-08-18,7956,201,27,155250000
4,216,2018-08-19,1294,27,4,23000000
4,216,2018-08-20,66022,3018,223,1282250000
4,216,2018-08-21,60663,2819,176,1012000000
4,216,2018-08-22,84790,2991,199,1144250000
4,216,2018-08-23,4661,33,4,23000000
4,216,2018-08-24,64971,772,90,517500000
4,216,2018-08-25,86828,1621,92,529000000
4,216,2018-08-26,70598,3140,299,1719250000
4,216,2018-08-27,73184,3013,239,1374250000
4,216,2018-08-28,60691,1559,187,1075250000
4,216,2018-08-29,43437,1353,145,833750000
4,216,2018-08-30,12573,465,24,138000000
4,216,2018-08-31,23930,546,55,316250000
4,216,2018-09-01,81767,1004,60,345000000
4,216,2018-09-02,77960,3552,446,2564500000
4,216,2018-09-03,67715,1365,199,1144250000
4,216,2018-09-04,67155,1329,128,736000000
4,216,2018-09-05,44651,1012,71,408250000
4,216,2018-09-06,70858,2464,296,1702000000
4,216,2018-09-07,43473,1963,236,1357000000
4,216,2018-09-08,51291,528,71,408250000
4,216,2018-09-09,25014,883,81,465750000
4,216,2018-09-10,39463,1007,97,557750000
4,216,2018-09-11,19805,214,32,184000000
4,216,2018-09-12,27830,972,56,322000000
4,216,2018-09-13,65409,813,86,494500000
4,217,2018-06-27,49493,547,56,339140000
4,217,2018-06-28,35738,1066,111,660920000
4,217,2018-06-29,75406,1794,193,1112280000
4,217,2018-06-30,37199,740,82,458800000
4,217,2018-07-01,41544,1431,80,887220000
4,217,2018-07-02,49404,462,60,286440000
4,217,2018-07-03,91403,2247,271,1393140000
4,217,2018-07-04,18373,567,29,351540000
4,217,2018-07-05,10311,435,59,269700000
4,217,2018-07-06,25108,1186,165,735320000
4,217,2018-07-07,85549,530,32,328600000
4,217,2018-07-08,13464,590,54,365800000
4,217,2018-07-09,78171,3780,435,2343600000
4,217,2018-07-10,96258,4300,428,2666000000
4,217,2018-07-11,73324,3207,474,1988340000
4,217,2018-07-12,93687,2670,312,1655400000
4,217,2018-07-13,28385,1097,157,680140000
4,217,2018-07-14,52308,1955,269,1212100000
4,217,2018-07-15,44857,625,92,387500000
4,217,2018-07-16,72049,2317,234,1436540000
4,217,2018-07-17,53059,1386,204,859320000
4,217,2018-07-18,89895,1252,167,776240000
4,217,2018-07-19,97301,636,88,394320000
4,217,2018-07-20,59528,1155,147,716100000
4,218,2018-03-22,90561,3016,155,655650000
4,218,2018-03-23,38023,287,19,80370000
4,218,2018-03-24,42904,2100,118,499140000
4,218,2018-03-25,42307,1116,99,418770000
4,218,2018-03-26,88246,1436,168,710640000
4,218,2018-03-27,4426,211,11,46530000
4,218,2018-03-28,35736,890,82,346860000
4,218,2018-03-29,20510,563,32,135360000
4,218,2018-03-30,63896,1910,252,1065960000
4,218,2018-03-31,8485,364,42,177660000
4,218,2018-04-01,94787,1967,251,1061730000
4,218,2018-04-02,15695,347,36,152280000
4,218,2018-04-03,33665,1420,159,672570000
4,218,2018-04-04,85667,510,45,190350000
4,218,2018-04-05,75670,1909,213,900990000
4,218,2018-04-06,3345,101,10,42300000
4,218,2018-04-07,91252,3283,254,1074420000
4,218,2018-04-08,15628,727,49,207270000
4,218,2018-04-09,92392,1924,148,626040000
4,218,2018-04-10,91505,1437,163,689490000
4,218,2018-04-11,93956,2246,220,930600000
4,218,2018-04-12,71544,2434,134,566820000
4,218,2018-04-13,58622,2660,212,896760000
4,218,2018-04-14,98676,3076,255,1078650000
4,218,2018-04-15,16649,548,55,232650000
4,218,2018-04-16,89494,2522,187,791010000
4,218,2018-04-17,68653,987,65,274950000
4,219,2018-02-04,58619,1296,82,1127520000
4,219,2018-02-05,89605,711,48,618570000
4,219,2018-02-06,25574,998,129,868260000
4,219,2018-02-07,13471,663,54,576810000
4,220,2018-12-06,10655,258,31,180600000
4,220,2018-12-07,15744,766,68,536200000
4,220,2018-12-08,43239,972,80,680400000
4,220,2018-12-09,80673,2490,182,1743000000
4,220,2018-12-10,3168,99,8,69300000
4,220,2018-12-11,69344,1709,162,1196300000
4,220,2018-12-12,65922,1983,140,1388100000
4,220,2018-12-13,7880,279,23,195300000
4,220,2018-12-14,85606,3777,452,2643900000
4,220,2018-12-15,59912,1654,171,1157800000
4,221,2018-12-15,9771,286,25,90000000
4,221,2018-12-16,63041,2238,234,842400000
4,221,2018-12-17,27697,727,46,165600000
4,221,2018-12-18,59188,869,100,360000000
4,221,2018-12-19,24933,1001,144,518400000
4,221,2018-12-20,3274,154,23,82800000
4,221,2018-12-21,78858,2579,357,1285200000
4,221,2018-12-22,86314,804,104,374400000
4,221,2018-12-23,71593,2214,328,1180800000
4,221,2018-12-24,91724,4169,425,1530000000
4,221,2018-12-25,13298,664,47,169200000
4,221,2018-12-26,18217,255,28,100800000
4,221,2018-12-27,33278,1304,190,684000000
4,221,2018-12-28,73463,2300,334,1202400000
4,221,2018-12-29,72362,968,137,493200000
4,221,2018-12-30,74358,3500,336,1209600000
4,221,2018-12-31,2197,82,5,18000000
4,222,2018-03-30,82389,676,75,425880000
4,222,2018-03-31,9367,77,7,48510000
4,222,2018-04-01,87816,1373,180,864990000
4,222,2018-04-02,22731,405,37,255150000
4,222,2018-04-03,49232,983,102,619290000
4,222,2018-04-04,67429,2905,151,1830150000
4,222,2018-04-05,7869,137,20,86310000
4,222,2018-04-06,9176,192,28,120960000
4,222,2018-04-07,73736,1279,77,805770000
4,222,2018-04-08,11575,564,42,355320000
4,222,2018-04-09,47960,441,41,277830000
4,222,2018-04-10,98569,4338,577,2732940000
4,222,2018-04-11,93639,1367,114,861210000
4,222,2018-04-12,38553,680,89,428400000
4,222,2018-04-13,21525,311,37,195930000
4,222,2018-04-14,123,2,0,1260000
4,223,2018-09-26,27511,292,23,265720000
4,223,2018-09-27,16942,312,29,283920000
4,223,2018-09-28,41869,1350,189,1228500000
4,223,2018-09-29,83206,2954,246,2688140000
4,223,2018-09-30,64360,1177,59,1071070000
4,223,2018-10-01,44783,1996,157,1816360000
4,223,2018-10-02,38438,1394,136,1268540000
4,223,2018-10-03,97511,944,126,859040000
4,223,2018-10-04,72322,2405,297,2188550000
4,223,2018-10-05,53004,1598,162,1454180000
4,223,2018-10-06,27369,557,83,506870000
4,223,2018-10-07,82059,3538,407,3219580000
4,223,2018-10-08,13850,85,7,77350000
4,223,2018-10-09,81139,3215,234,2925650000
4,223,2018-10-10,22750,397,52,361270000
4,223,2018-10-11,64111,2271,308,2066610000
4,223,2018-10-12,79071,3564,185,3243240000
4,223,2018-10-13,6277,155,13,141050000
4,223,2018-10-14,86753,3992,412,3632720000
4,223,2018-10-15,25964,597,68,543270000
4,223,2018-10-16,67751,2859,144,2601690000
4,223,2018-10-17,3474,159,14,144690000
4,223,2018-10-18,81083,2981,407,2712710000
4,223,2018-10-19,37613,215,19,195650000
4,224,2018-07-01,49789,1633,92,699200000
4,224,2018-07-02,2782,37,2,15200000
4,224,2018-07-03,18640,650,45,342000000
4,224,2018-07-04,13643,279,32,243200000
4,224,2018-07-05,34332,233,34,258400000
4,224,2018-07-06,56246,2305,205,1558000000
4,224,2018-07-07,28974,697,48,364800000
4,224,2018-07-08,52626,945,133,1010800000
4,224,2018-07-09,43459,897,46,349600000
4,224,2018-07-10,2733,101,5,38000000
4,224,2018-07-11,2262,85,7,53200000
4,224,2018-07-12,1980,52,3,22800000
4,224,2018-07-13,16509,202,20,152000000
4,224,2018-07-14,79751,2455,363,2758800000
4,224,2018-07-15,69247,2632,344,2614400000
4,224,2018-07-16,88080,803,71,539600000
4,224,2018-07-17,99666,1003,87,661200000
4,224,2018-07-18,12370,496,40,304000000
4,224,2018-07-19,2247,71,9,68400000
4,224,2018-07-20,68571,2465,361,2743600000
4,224,2018-07-21,90225,3049,309,2348400000
4,224,2018-07-22,33917,797,115,874000000
4,224,2018-07-23,82587,1481,134,1018400000
4,224,2018-07-24,85032,3198,318,2416800000
4,224,2018-07-25,44675,2112,134,1018400000
4,224,2018-07-26,51561,1152,91,691600000
4,224,2018-07-27,64890,2507,188,1428800000
4,225,2018-03-03,16246,713,38,196840000
4,225,2018-03-04,3392,140,10,51800000
4,225,2018-03-05,4483,224,11,56980000
4,225,2018-03-06,20439,504,57,295260000
4,225,2018-03-07,25521,627,66,341880000
4,225,2018-03-08,99829,4899,567,2937060000
4,225,2018-03-09,31343,1458,92,476560000
4,225,2018-03-10,46594,1459,85,440300000
4,226,2018-02-26,97108,1975,270,1431000000
4,226,2018-02-27,9633,258,32,169600000
4,226,2018-02-28,36888,253,20,106000000
4,226,2018-03-01,69955,1965,250,1325000000
4,226,2018-03-02,26138,611,85,450500000
4,226,2018-03-03,82738,1230,122,646600000
4,226,2018-03-04,3667,179,16,84800000
4,226,2018-03-05,82977,3155,435,2305500000
4,226,2018-03-06,39727,384,41,217300000
4,226,2018-03-07,89046,2713,403,2135900000
4,226,2018-03-08,47343,1607,104,551200000
4,226,2018-03-09,46258,2199,200,1060000000
4,226,2018-03-10,82726,424,53,280900000
4,226,2018-03-11,72164,2948,339,1796700000
4,226,2018-03-12,35066,480,47,249100000
4,226,2018-03-13,55775,1284,128,678400000
4,226,2018-03-14,51214,2138,258,1367400000
4,226,2018-03-15,88336,2922,399,2114700000
4,226,2018-03-16,9285,338,26,137800000
4,226,2018-03-17,16782,242,28,148400000
4,226,2018-03-18,43256,1741,138,731400000
4,226,2018-03-19,22870,814,71,376300000
4,226,2018-03-20,65944,1683,168,890400000
4,226,2018-03-21,88418,4363,226,1197800000
